Using Hasura: http://localhost:8080/v1/graphql

== CrosschainMessage: Match Rate per Protocol per Route (sorted by % matched) ==
- layerzero:ape->scroll: total=1, matched=0 (0.00%)
- layerzero:xdc->scroll: total=1, matched=0 (0.00%)
- layerzero:codex->scroll: total=1, matched=0 (0.00%)
- layerzero:gnosis->scroll: total=1, matched=0 (0.00%)
- layerzero:cronos->scroll: total=1, matched=0 (0.00%)
- layerzero:taiko->scroll: total=1, matched=0 (0.00%)
- layerzero:coredao->scroll: total=1, matched=0 (0.00%)
- layerzero:rari->scroll: total=1, matched=0 (0.00%)
- layerzero:degen->scroll: total=1, matched=0 (0.00%)
- layerzero:botanix->scroll: total=1, matched=0 (0.00%)
- layerzero:superposition->scroll: total=1, matched=0 (0.00%)
- layerzero:polygon->scroll: total=1, matched=0 (0.00%)
- layerzero:unknown->scroll: total=2, matched=0 (0.00%)
- layerzero:scroll->unichain: total=22, matched=0 (0.00%)
- layerzero:scroll->soneium: total=17, matched=0 (0.00%)
- layerzero:scroll->avalanche: total=4, matched=0 (0.00%)
- across:scroll->worldchain: total=5, matched=0 (0.00%)
- layerzero:scroll->evmonflow: total=8, matched=0 (0.00%)
- layerzero:avalanche->scroll: total=5, matched=0 (0.00%)
- layerzero:blast->scroll: total=1, matched=0 (0.00%)
- across:scroll->bsc: total=21, matched=0 (0.00%)
- across:scroll->polygon: total=8, matched=0 (0.00%)
- across:blast->scroll: total=6, matched=0 (0.00%)
- layerzero:scroll->mantapacific: total=1, matched=0 (0.00%)
- layerzero:scroll->bsc: total=13, matched=0 (0.00%)
- across:scroll->unichain: total=4, matched=0 (0.00%)
- layerzero:scroll->gnosis: total=8, matched=0 (0.00%)
- layerzero:soneium->scroll: total=2, matched=0 (0.00%)
- layerzero:scroll->abstract: total=14, matched=0 (0.00%)
- across:scroll->soneium: total=12, matched=0 (0.00%)
- across:mode->scroll: total=2, matched=0 (0.00%)
- layerzero:scroll->hyperevm: total=1, matched=0 (0.00%)
- layerzero:scroll->mantle: total=2, matched=0 (0.00%)
- across:scroll->mode: total=2, matched=0 (0.00%)
- across:lisk->scroll: total=2, matched=0 (0.00%)
- across:bsc->scroll: total=5, matched=0 (0.00%)
- layerzero:scroll->glue: total=1, matched=0 (0.00%)
- layerzero:berachain->scroll: total=2, matched=0 (0.00%)
- layerzero:base->xai: total=16, matched=0 (0.00%)
- across:worldchain->scroll: total=3, matched=0 (0.00%)
- layerzero:scroll->mode: total=1, matched=0 (0.00%)
- layerzero:scroll->flare: total=13, matched=0 (0.00%)
- across:scroll->lens: total=4, matched=0 (0.00%)
- layerzero:scroll->plume: total=8, matched=0 (0.00%)
- layerzero:scroll->unknown: total=1, matched=0 (0.00%)
- layerzero:scroll->hemi: total=9, matched=0 (0.00%)
- layerzero:mantle->scroll: total=2, matched=0 (0.00%)
- layerzero:zircuit->optimism: total=1, matched=0 (0.00%)
- layerzero:ethereum->skale: total=1, matched=0 (0.00%)
- layerzero:kaia->linea: total=2, matched=0 (0.00%)
- layerzero:linea->lightlink: total=1, matched=0 (0.00%)
- layerzero:linea->story: total=1, matched=0 (0.00%)
- across:scroll->blast: total=2, matched=0 (0.00%)
- layerzero:scroll->iota: total=1, matched=0 (0.00%)
- layerzero:scroll->rootstock: total=9, matched=0 (0.00%)
- layerzero:scroll->ape: total=7, matched=0 (0.00%)
- layerzero:scroll->metis: total=7, matched=0 (0.00%)
- layerzero:scroll->fuse: total=7, matched=0 (0.00%)
- layerzero:scroll->sei: total=7, matched=0 (0.00%)
- layerzero:scroll->cronos: total=7, matched=0 (0.00%)
- layerzero:scroll->story: total=9, matched=0 (0.00%)
- layerzero:scroll->cronoszkevm: total=7, matched=0 (0.00%)
- layerzero:scroll->telos: total=7, matched=0 (0.00%)
- layerzero:scroll->xdc: total=10, matched=0 (0.00%)
- layerzero:scroll->lightlink: total=8, matched=0 (0.00%)
- layerzero:scroll->peaq: total=7, matched=0 (0.00%)
- layerzero:scroll->kaia: total=6, matched=0 (0.00%)
- layerzero:scroll->degen: total=6, matched=0 (0.00%)
- layerzero:scroll->nibiru: total=7, matched=0 (0.00%)
- layerzero:scroll->blast: total=1, matched=0 (0.00%)
- across:soneium->scroll: total=7, matched=0 (0.00%)
- layerzero:scroll->conflux: total=1, matched=0 (0.00%)
- layerzero:scroll->polygon: total=1, matched=0 (0.00%)
- layerzero:plume->scroll: total=1, matched=0 (0.00%)
- layerzero:scroll->gravity: total=1, matched=0 (0.00%)
- layerzero:zircuit->scroll: total=1, matched=0 (0.00%)
- layerzero:sonic->scroll: total=1, matched=0 (0.00%)
- layerzero:arbitrumnova->ethereum: total=1, matched=0 (0.00%)
- layerzero:celo->optimism: total=1, matched=0 (0.00%)
- layerzero:base->meter: total=2, matched=0 (0.00%)
- layerzero:gnosis->ink: total=1, matched=0 (0.00%)
- layerzero:ink->gnosis: total=1, matched=0 (0.00%)
- layerzero:base->moonbeam: total=1, matched=0 (0.00%)
- layerzero:linea->botanix: total=1, matched=0 (0.00%)
- layerzero:linea->harmony: total=2, matched=0 (0.00%)
- layerzero:base->arbitrumnova: total=2, matched=0 (0.00%)
- layerzero:codex->arbitrum: total=8, matched=0 (0.00%)
- layerzero:corn->arbitrum: total=4, matched=0 (0.00%)
- layerzero:ethereum->japanopenchain: total=1, matched=0 (0.00%)
- across:ink->zora: total=1, matched=0 (0.00%)
- layerzero:taiko->ink: total=1, matched=0 (0.00%)
- layerzero:optimism->hedera: total=2, matched=0 (0.00%)
- layerzero:linea->viction: total=1, matched=0 (0.00%)
- layerzero:linea->fuse: total=1, matched=0 (0.00%)
- layerzero:linea->beam: total=1, matched=0 (0.00%)
- layerzero:fuse->linea: total=1, matched=0 (0.00%)
- layerzero:linea->peaq: total=1, matched=0 (0.00%)
- layerzero:linea->cronos: total=1, matched=0 (0.00%)
- layerzero:arbitrum->astar: total=1, matched=0 (0.00%)
- layerzero:arbitrum->conflux: total=1, matched=0 (0.00%)
- layerzero:arbitrum->polygonzkevm: total=1, matched=0 (0.00%)
- layerzero:arbitrum->moonbeam: total=1, matched=0 (0.00%)
- layerzero:arbitrum->moonriver: total=1, matched=0 (0.00%)
- layerzero:arbitrum->inevm: total=1, matched=0 (0.00%)
- layerzero:base->ton: total=3, matched=0 (0.00%)
- layerzero:ethereum->bitlayer: total=1, matched=0 (0.00%)

== AppPayload: Match Rate per Payload Type per Route (sorted by % matched) ==
- taxi:optimism->arbitrum: total=1503, matched=1503 (100.00%)
- across:linea->ethereum: total=835, matched=835 (100.00%)
- across:optimism->ethereum: total=1397, matched=1397 (100.00%)
- across:ethereum->linea: total=1399, matched=1399 (100.00%)
- across:ink->base: total=709, matched=709 (100.00%)
- taxi:linea->base: total=2028, matched=2028 (100.00%)
- taxi:optimism->base: total=4056, matched=4056 (100.00%)
- taxi:arbitrum->base: total=5283, matched=5283 (100.00%)
- bus:linea->arbitrum: total=120, matched=120 (100.00%)
- across:linea->base: total=3132, matched=3132 (100.00%)
- across:zksync->arbitrum: total=471, matched=471 (100.00%)
- across:arbitrum->scroll: total=198, matched=198 (100.00%)
- bus:scroll->ethereum: total=40, matched=40 (100.00%)
- bus:linea->base: total=477, matched=477 (100.00%)
- taxi:linea->arbitrum: total=808, matched=808 (100.00%)
- across:base->linea: total=2307, matched=2307 (100.00%)
- across:scroll->arbitrum: total=704, matched=704 (100.00%)
- across:base->ink: total=485, matched=485 (100.00%)
- across:arbitrum->zksync: total=111, matched=111 (100.00%)
- across:ink->arbitrum: total=152, matched=152 (100.00%)
- across:zksync->base: total=921, matched=921 (100.00%)
- across:zksync->ethereum: total=204, matched=204 (100.00%)
- across:ethereum->zksync: total=55, matched=55 (100.00%)
- across:optimism->zksync: total=156, matched=156 (100.00%)
- across:zksync->optimism: total=316, matched=316 (100.00%)
- across:base->zksync: total=174, matched=174 (100.00%)
- across:zksync->linea: total=452, matched=452 (100.00%)
- bus:scroll->base: total=280, matched=280 (100.00%)
- across:ink->ethereum: total=74, matched=74 (100.00%)
- across:ethereum->ink: total=85, matched=85 (100.00%)
- across:arbitrum->ink: total=85, matched=85 (100.00%)
- across:linea->zksync: total=173, matched=173 (100.00%)
- across:scroll->linea: total=545, matched=545 (100.00%)
- across:linea->scroll: total=178, matched=178 (100.00%)
- across:optimism->linea: total=1223, matched=1223 (100.00%)
- taxi:linea->optimism: total=381, matched=381 (100.00%)
- across:linea->optimism: total=909, matched=909 (100.00%)
- across:optimism->scroll: total=426, matched=426 (100.00%)
- across:scroll->optimism: total=486, matched=486 (100.00%)
- across:linea->ink: total=103, matched=103 (100.00%)
- across:ink->linea: total=104, matched=104 (100.00%)
- taxi:scroll->base: total=510, matched=510 (100.00%)
- across:scroll->ink: total=6, matched=6 (100.00%)
- across:base->scroll: total=174, matched=174 (100.00%)
- across:scroll->zksync: total=26, matched=26 (100.00%)
- across:ethereum->scroll: total=56, matched=56 (100.00%)
- taxi:scroll->ethereum: total=30, matched=30 (100.00%)
- across:ink->zksync: total=5, matched=5 (100.00%)
- across:zksync->scroll: total=16, matched=16 (100.00%)
- across:ink->scroll: total=1, matched=1 (100.00%)
- bus:linea->optimism: total=48, matched=48 (100.00%)
- across:zksync->ink: total=2, matched=2 (100.00%)
- across:ethereum->base: total=22706, matched=22702 (99.98%)
- across:base->optimism: total=3481, matched=3480 (99.97%)
- across:optimism->base: total=6012, matched=6010 (99.97%)
- across:linea->arbitrum: total=1852, matched=1851 (99.95%)
- across:base->arbitrum: total=8748, matched=8741 (99.92%)
- across:arbitrum->base: total=8521, matched=8514 (99.92%)
- across:base->ethereum: total=18860, matched=18844 (99.92%)
- across:ethereum->arbitrum: total=5225, matched=5220 (99.90%)
- across:scroll->base: total=990, matched=989 (99.90%)
- across:arbitrum->optimism: total=1669, matched=1667 (99.88%)
- across:arbitrum->ethereum: total=3887, matched=3882 (99.87%)
- across:optimism->arbitrum: total=1941, matched=1938 (99.85%)
- across:arbitrum->linea: total=1825, matched=1822 (99.84%)
- across:ethereum->optimism: total=834, matched=832 (99.76%)
- across:ink->optimism: total=748, matched=746 (99.73%)
- across:optimism->ink: total=656, matched=654 (99.70%)
- across:scroll->ethereum: total=315, matched=313 (99.37%)
- taxi:ethereum->base: total=781, matched=775 (99.23%)
- taxi:optimism->ethereum: total=118, matched=116 (98.31%)
- bus:ethereum->base: total=507, matched=498 (98.22%)
- taxi:linea->ethereum: total=112, matched=110 (98.21%)
- taxi:arbitrum->ethereum: total=410, matched=384 (93.66%)
- bus:linea->ethereum: total=48, matched=43 (89.58%)
- taxi:scroll->arbitrum: total=336, matched=299 (88.99%)
- bus:scroll->arbitrum: total=98, matched=85 (86.73%)
- bus:scroll->optimism: total=50, matched=43 (86.00%)
- taxi:scroll->optimism: total=264, matched=224 (84.85%)
- bus:ethereum->scroll: total=21, matched=14 (66.67%)
- bus:base->scroll: total=355, matched=232 (65.35%)
- taxi:linea->scroll: total=80, matched=49 (61.25%)
- bus:scroll->linea: total=142, matched=86 (60.56%)
- taxi:scroll->linea: total=281, matched=106 (37.72%)
- bus:base->ethereum: total=886, matched=284 (32.05%)
- taxi:optimism->scroll: total=70, matched=21 (30.00%)
- bus:linea->scroll: total=31, matched=9 (29.03%)
- bus:base->arbitrum: total=4660, matched=1330 (28.54%)
- bus:ethereum->arbitrum: total=637, matched=163 (25.59%)
- bus:ethereum->optimism: total=155, matched=38 (24.52%)
- bus:ethereum->linea: total=297, matched=55 (18.52%)
- bus:base->optimism: total=4532, matched=679 (14.98%)
- taxi:ethereum->arbitrum: total=595, matched=79 (13.28%)
- bus:base->linea: total=3862, matched=314 (8.13%)
- taxi:ethereum->linea: total=152, matched=11 (7.24%)
- taxi:ethereum->optimism: total=84, matched=2 (2.38%)
- taxi:arbitrum->optimism: total=1019, matched=6 (0.59%)
- taxi:arbitrum->linea: total=982, matched=2 (0.20%)
- taxi:base->ethereum: total=586, matched=1 (0.17%)
- taxi:optimism->linea: total=1442, matched=2 (0.14%)
- across:polygon->ethereum: total=2897, matched=0 (0.00%)
- across:zora->ethereum: total=22, matched=0 (0.00%)
- bus:unichain->arbitrum: total=255, matched=0 (0.00%)
- taxi:arbitrum->hemi: total=28, matched=0 (0.00%)
- across:bsc->ethereum: total=4244, matched=0 (0.00%)
- across:polygon->arbitrum: total=1180, matched=0 (0.00%)
- bus:plume->ethereum: total=181, matched=0 (0.00%)
- across:unichain->optimism: total=4115, matched=0 (0.00%)
- bus:berachain->ethereum: total=328, matched=0 (0.00%)
- bus:plume->arbitrum: total=425, matched=0 (0.00%)
- bus:optimism->ethereum: total=39, matched=0 (0.00%)
- bus:sei->arbitrum: total=237, matched=0 (0.00%)
- bus:sonic->arbitrum: total=430, matched=0 (0.00%)
- across:ethereum->bsc: total=1205, matched=0 (0.00%)
- across:bsc->arbitrum: total=938, matched=0 (0.00%)
- across:ethereum->worldchain: total=109, matched=0 (0.00%)
- across:unichain->ethereum: total=967, matched=0 (0.00%)
- across:arbitrum->polygon: total=708, matched=0 (0.00%)
- across:arbitrum->unichain: total=611, matched=0 (0.00%)
- taxi:arbitrum->berachain: total=246, matched=0 (0.00%)
- bus:bsc->ethereum: total=213, matched=0 (0.00%)
- bus:optimism->arbitrum: total=592, matched=0 (0.00%)
- across:ethereum->polygon: total=2201, matched=0 (0.00%)
- across:ethereum->unichain: total=813, matched=0 (0.00%)
- across:worldchain->ethereum: total=145, matched=0 (0.00%)
- taxi:ethereum->unichain: total=55, matched=0 (0.00%)
- across:ethereum->lisk: total=19, matched=0 (0.00%)
- bus:bsc->base: total=927, matched=0 (0.00%)
- across:base->unichain: total=1751, matched=0 (0.00%)
- bus:mantle->ethereum: total=49, matched=0 (0.00%)
- taxi:ethereum->bsc: total=259, matched=0 (0.00%)
- bus:evmonflow->arbitrum: total=22, matched=0 (0.00%)
- taxi:ethereum->abstract: total=172, matched=0 (0.00%)
- bus:soneium->arbitrum: total=341, matched=0 (0.00%)
- taxi:arbitrum->soneium: total=136, matched=0 (0.00%)
- across:arbitrum->bsc: total=311, matched=0 (0.00%)
- across:arbitrum->soneium: total=93, matched=0 (0.00%)
- across:unichain->arbitrum: total=963, matched=0 (0.00%)
- taxi:base->unichain: total=887, matched=0 (0.00%)
- taxi:arbitrum->sonic: total=43, matched=0 (0.00%)
- bus:berachain->arbitrum: total=251, matched=0 (0.00%)
- bus:mantle->arbitrum: total=209, matched=0 (0.00%)
- across:worldchain->base: total=661, matched=0 (0.00%)
- bus:arbitrum->ethereum: total=226, matched=0 (0.00%)
- bus:gnosis->ethereum: total=37, matched=0 (0.00%)
- across:bsc->base: total=2452, matched=0 (0.00%)
- bus:ink->base: total=274, matched=0 (0.00%)
- taxi:ethereum->sei: total=33, matched=0 (0.00%)
- across:lisk->ethereum: total=68, matched=0 (0.00%)
- taxi:arbitrum->polygon: total=143, matched=0 (0.00%)
- taxi:base->linea: total=2916, matched=0 (0.00%)
- taxi:arbitrum->avalanche: total=134, matched=0 (0.00%)
- across:base->bsc: total=1032, matched=0 (0.00%)
- across:blast->arbitrum: total=366, matched=0 (0.00%)
- bus:glue->arbitrum: total=74, matched=0 (0.00%)
- taxi:base->arbitrum: total=4217, matched=0 (0.00%)
- across:arbitrum->lens: total=43, matched=0 (0.00%)
- across:unichain->base: total=2263, matched=0 (0.00%)
- taxi:base->optimism: total=3522, matched=0 (0.00%)
- across:arbitrum->worldchain: total=127, matched=0 (0.00%)
- taxi:arbitrum->bsc: total=172, matched=0 (0.00%)
- bus:polygon->ethereum: total=23, matched=0 (0.00%)
- bus:hemi->arbitrum: total=66, matched=0 (0.00%)
- across:mode->arbitrum: total=148, matched=0 (0.00%)
- bus:sonic->ethereum: total=78, matched=0 (0.00%)
- bus:sei->ethereum: total=40, matched=0 (0.00%)
- taxi:base->gravity: total=4149, matched=0 (0.00%)
- bus:arbitrum->base: total=4290, matched=0 (0.00%)
- bus:avalanche->arbitrum: total=150, matched=0 (0.00%)
- taxi:base->polygon: total=278, matched=0 (0.00%)
- across:blast->ethereum: total=463, matched=0 (0.00%)
- across:optimism->unichain: total=3885, matched=0 (0.00%)
- taxi:arbitrum->mantle: total=21, matched=0 (0.00%)
- across:soneium->base: total=679, matched=0 (0.00%)
- taxi:ethereum->berachain: total=119, matched=0 (0.00%)
- across:ethereum->soneium: total=48, matched=0 (0.00%)
- across:ethereum->blast: total=39, matched=0 (0.00%)
- bus:unichain->base: total=1034, matched=0 (0.00%)
- across:lens->ethereum: total=29, matched=0 (0.00%)
- bus:soneium->ethereum: total=38, matched=0 (0.00%)
- bus:gnosis->arbitrum: total=86, matched=0 (0.00%)
- taxi:arbitrum->gravity: total=106, matched=0 (0.00%)
- bus:rari->arbitrum: total=14, matched=0 (0.00%)
- taxi:ethereum->story: total=12, matched=0 (0.00%)
- taxi:arbitrum->ink: total=52, matched=0 (0.00%)
- across:arbitrum->blast: total=83, matched=0 (0.00%)
- taxi:ethereum->hemi: total=14, matched=0 (0.00%)
- taxi:arbitrum->rootstock: total=5, matched=0 (0.00%)
- across:worldchain->arbitrum: total=118, matched=0 (0.00%)
- bus:avalanche->ethereum: total=57, matched=0 (0.00%)
- taxi:base->abstract: total=561, matched=0 (0.00%)
- bus:arbitrum->optimism: total=1885, matched=0 (0.00%)
- across:base->polygon: total=1723, matched=0 (0.00%)
- bus:story->arbitrum: total=101, matched=0 (0.00%)
- taxi:arbitrum->plume: total=301, matched=0 (0.00%)
- taxi:ethereum->avalanche: total=44, matched=0 (0.00%)
- taxi:arbitrum->abstract: total=310, matched=0 (0.00%)
- bus:plume->base: total=1158, matched=0 (0.00%)
- bus:ink->arbitrum: total=96, matched=0 (0.00%)
- bus:abstract->arbitrum: total=323, matched=0 (0.00%)
- across:blast->base: total=675, matched=0 (0.00%)
- bus:mantapacific->arbitrum: total=42, matched=0 (0.00%)
- taxi:arbitrum->botanix: total=8, matched=0 (0.00%)
- bus:optimism->base: total=2444, matched=0 (0.00%)
- bus:abstract->ethereum: total=167, matched=0 (0.00%)
- bus:bsc->arbitrum: total=216, matched=0 (0.00%)
- bus:berachain->base: total=278, matched=0 (0.00%)
- across:ethereum->lens: total=42, matched=0 (0.00%)
- across:unknown->arbitrum: total=8, matched=0 (0.00%)
- bus:hemi->base: total=62, matched=0 (0.00%)
- taxi:base->berachain: total=185, matched=0 (0.00%)
- taxi:base->plume: total=1106, matched=0 (0.00%)
- bus:rootstock->arbitrum: total=54, matched=0 (0.00%)
- across:mode->ethereum: total=57, matched=0 (0.00%)
- taxi:ethereum->soneium: total=21, matched=0 (0.00%)
- bus:avalanche->base: total=245, matched=0 (0.00%)
- across:base->soneium: total=279, matched=0 (0.00%)
- taxi:base->glue: total=95, matched=0 (0.00%)
- bus:rootstock->ethereum: total=6, matched=0 (0.00%)
- taxi:base->scroll: total=65, matched=0 (0.00%)
- bus:vana->arbitrum: total=8, matched=0 (0.00%)
- taxi:arbitrum->unichain: total=172, matched=0 (0.00%)
- taxi:arbitrum->scroll: total=77, matched=0 (0.00%)
- bus:ink->ethereum: total=3, matched=0 (0.00%)
- bus:soneium->base: total=649, matched=0 (0.00%)
- taxi:base->story: total=53, matched=0 (0.00%)
- bus:flare->arbitrum: total=33, matched=0 (0.00%)
- across:mode->base: total=296, matched=0 (0.00%)
- taxi:base->iota: total=22, matched=0 (0.00%)
- across:zora->base: total=180, matched=0 (0.00%)
- taxi:ethereum->gnosis: total=34, matched=0 (0.00%)
- bus:hemi->ethereum: total=8, matched=0 (0.00%)
- bus:xdc->arbitrum: total=7, matched=0 (0.00%)
- across:lisk->base: total=180, matched=0 (0.00%)
- taxi:base->avalanche: total=219, matched=0 (0.00%)
- taxi:ethereum->plume: total=28, matched=0 (0.00%)
- taxi:arbitrum->kaia: total=23, matched=0 (0.00%)
- bus:cronos->base: total=5, matched=0 (0.00%)
- bus:sei->base: total=176, matched=0 (0.00%)
- bus:ape->base: total=45, matched=0 (0.00%)
- across:zksync->bsc: total=35, matched=0 (0.00%)
- across:polygon->zksync: total=9, matched=0 (0.00%)
- across:bsc->zksync: total=26, matched=0 (0.00%)
- across:zksync->polygon: total=26, matched=0 (0.00%)
- across:zksync->zora: total=2, matched=0 (0.00%)
- taxi:base->bsc: total=752, matched=0 (0.00%)
- across:polygon->base: total=2540, matched=0 (0.00%)
- across:zksync->soneium: total=4, matched=0 (0.00%)
- across:zksync->blast: total=2, matched=0 (0.00%)
- across:worldchain->zksync: total=4, matched=0 (0.00%)
- across:zksync->unichain: total=17, matched=0 (0.00%)
- across:unichain->zksync: total=6, matched=0 (0.00%)
- bus:mantapacific->base: total=102, matched=0 (0.00%)
- bus:gravity->base: total=235, matched=0 (0.00%)
- across:blast->zksync: total=4, matched=0 (0.00%)
- bus:abstract->optimism: total=330, matched=0 (0.00%)
- taxi:base->ink: total=134, matched=0 (0.00%)
- bus:polygon->base: total=222, matched=0 (0.00%)
- across:soneium->zksync: total=4, matched=0 (0.00%)
- taxi:ethereum->ink: total=3, matched=0 (0.00%)
- taxi:base->evmonflow: total=133, matched=0 (0.00%)
- across:unichain->ink: total=4643, matched=0 (0.00%)
- across:mode->zksync: total=1, matched=0 (0.00%)
- bus:kaia->base: total=29, matched=0 (0.00%)
- across:ink->unichain: total=4463, matched=0 (0.00%)
- across:soneium->ink: total=75, matched=0 (0.00%)
- taxi:base->ape: total=53, matched=0 (0.00%)
- across:optimism->worldchain: total=515, matched=0 (0.00%)
- bus:botanix->arbitrum: total=4, matched=0 (0.00%)
- across:ink->zora: total=1, matched=0 (0.00%)
- bus:fuse->base: total=11, matched=0 (0.00%)
- across:ink->soneium: total=103, matched=0 (0.00%)
- taxi:arbitrum->ape: total=17, matched=0 (0.00%)
- across:ink->mode: total=9, matched=0 (0.00%)
- across:unichain->linea: total=302, matched=0 (0.00%)
- bus:optimism->linea: total=1438, matched=0 (0.00%)
- bus:arbitrum->linea: total=1253, matched=0 (0.00%)
- bus:unichain->linea: total=220, matched=0 (0.00%)
- bus:abstract->linea: total=139, matched=0 (0.00%)
- across:zora->linea: total=23, matched=0 (0.00%)
- across:bsc->linea: total=612, matched=0 (0.00%)
- bus:hemi->linea: total=20, matched=0 (0.00%)
- taxi:linea->unichain: total=171, matched=0 (0.00%)
- bus:superposition->base: total=55, matched=0 (0.00%)
- bus:gnosis->linea: total=26, matched=0 (0.00%)
- across:mode->linea: total=108, matched=0 (0.00%)
- across:polygon->linea: total=423, matched=0 (0.00%)
- across:linea->mode: total=7, matched=0 (0.00%)
- bus:sonic->base: total=387, matched=0 (0.00%)
- taxi:linea->soneium: total=77, matched=0 (0.00%)
- across:blast->linea: total=113, matched=0 (0.00%)
- across:worldchain->linea: total=28, matched=0 (0.00%)
- across:linea->soneium: total=43, matched=0 (0.00%)
- bus:berachain->linea: total=18, matched=0 (0.00%)
- bus:mantle->linea: total=62, matched=0 (0.00%)
- across:soneium->optimism: total=408, matched=0 (0.00%)
- across:optimism->mode: total=996, matched=0 (0.00%)
- across:optimism->lisk: total=171, matched=0 (0.00%)
- taxi:optimism->unichain: total=564, matched=0 (0.00%)
- taxi:optimism->soneium: total=230, matched=0 (0.00%)
- across:bsc->optimism: total=448, matched=0 (0.00%)
- taxi:optimism->mantle: total=26, matched=0 (0.00%)
- across:mode->optimism: total=344, matched=0 (0.00%)
- across:lisk->optimism: total=879, matched=0 (0.00%)
- bus:ink->optimism: total=85, matched=0 (0.00%)
- across:polygon->optimism: total=546, matched=0 (0.00%)
- bus:sonic->optimism: total=57, matched=0 (0.00%)
- taxi:optimism->plume: total=373, matched=0 (0.00%)
- bus:soneium->optimism: total=468, matched=0 (0.00%)
- across:worldchain->optimism: total=617, matched=0 (0.00%)
- across:zora->optimism: total=19, matched=0 (0.00%)
- bus:hemi->optimism: total=151, matched=0 (0.00%)
- bus:polygon->optimism: total=51, matched=0 (0.00%)
- taxi:optimism->berachain: total=105, matched=0 (0.00%)
- across:base->blast: total=103, matched=0 (0.00%)
- taxi:optimism->abstract: total=315, matched=0 (0.00%)
- taxi:optimism->polygon: total=116, matched=0 (0.00%)
- bus:bsc->optimism: total=85, matched=0 (0.00%)
- across:blast->optimism: total=338, matched=0 (0.00%)
- across:optimism->polygon: total=627, matched=0 (0.00%)
- bus:plume->optimism: total=387, matched=0 (0.00%)
- taxi:optimism->hemi: total=175, matched=0 (0.00%)
- bus:flare->optimism: total=60, matched=0 (0.00%)
- taxi:base->soneium: total=365, matched=0 (0.00%)
- taxi:optimism->avalanche: total=70, matched=0 (0.00%)
- bus:unichain->optimism: total=481, matched=0 (0.00%)
- bus:kaia->optimism: total=11, matched=0 (0.00%)
- taxi:optimism->bsc: total=104, matched=0 (0.00%)
- bus:avalanche->optimism: total=60, matched=0 (0.00%)
- bus:berachain->optimism: total=59, matched=0 (0.00%)
- taxi:optimism->lightlink: total=45, matched=0 (0.00%)
- bus:lightlink->optimism: total=62, matched=0 (0.00%)
- across:optimism->soneium: total=328, matched=0 (0.00%)
- taxi:optimism->kaia: total=12, matched=0 (0.00%)
- bus:story->optimism: total=19, matched=0 (0.00%)
- bus:rootstock->optimism: total=3, matched=0 (0.00%)
- bus:gravity->optimism: total=73, matched=0 (0.00%)
- taxi:base->botanix: total=13, matched=0 (0.00%)
- bus:rari->optimism: total=19, matched=0 (0.00%)
- taxi:optimism->rari: total=11, matched=0 (0.00%)
- bus:sei->optimism: total=199, matched=0 (0.00%)
- bus:mantle->optimism: total=116, matched=0 (0.00%)
- across:ethereum->zora: total=7, matched=0 (0.00%)
- taxi:arbitrum->gnosis: total=51, matched=0 (0.00%)
- across:soneium->arbitrum: total=219, matched=0 (0.00%)
- taxi:arbitrum->sei: total=45, matched=0 (0.00%)
- across:optimism->bsc: total=59, matched=0 (0.00%)
- bus:gnosis->optimism: total=50, matched=0 (0.00%)
- across:zora->arbitrum: total=108, matched=0 (0.00%)
- taxi:optimism->sei: total=128, matched=0 (0.00%)
- taxi:arbitrum->glue: total=99, matched=0 (0.00%)
- across:lisk->arbitrum: total=77, matched=0 (0.00%)
- taxi:arbitrum->coredao: total=5, matched=0 (0.00%)
- taxi:arbitrum->mantapacific: total=10, matched=0 (0.00%)
- bus:gravity->arbitrum: total=44, matched=0 (0.00%)
- bus:superposition->optimism: total=29, matched=0 (0.00%)
- taxi:arbitrum->degen: total=11, matched=0 (0.00%)
- across:lens->base: total=189, matched=0 (0.00%)
- bus:polygon->arbitrum: total=103, matched=0 (0.00%)
- taxi:optimism->sonic: total=27, matched=0 (0.00%)
- bus:superposition->arbitrum: total=46, matched=0 (0.00%)
- bus:abstract->base: total=662, matched=0 (0.00%)
- taxi:arbitrum->iota: total=5, matched=0 (0.00%)
- taxi:arbitrum->story: total=61, matched=0 (0.00%)
- taxi:arbitrum->flare: total=37, matched=0 (0.00%)
- taxi:optimism->gravity: total=221, matched=0 (0.00%)
- taxi:arbitrum->evmonflow: total=19, matched=0 (0.00%)
- bus:botanix->base: total=12, matched=0 (0.00%)
- across:linea->unichain: total=180, matched=0 (0.00%)
- across:linea->bsc: total=116, matched=0 (0.00%)
- taxi:linea->abstract: total=93, matched=0 (0.00%)
- bus:soneium->linea: total=147, matched=0 (0.00%)
- taxi:linea->plume: total=35, matched=0 (0.00%)
- across:linea->polygon: total=167, matched=0 (0.00%)
- across:base->unknown: total=69, matched=0 (0.00%)
- across:lisk->linea: total=33, matched=0 (0.00%)
- across:linea->lens: total=14, matched=0 (0.00%)
- bus:flare->base: total=78, matched=0 (0.00%)
- across:soneium->linea: total=63, matched=0 (0.00%)
- taxi:ethereum->flare: total=25, matched=0 (0.00%)
- taxi:optimism->botanix: total=9, matched=0 (0.00%)
- bus:plume->linea: total=32, matched=0 (0.00%)
- bus:flare->linea: total=12, matched=0 (0.00%)
- taxi:linea->berachain: total=6, matched=0 (0.00%)
